"lugar";"nombre";"rio";"año";"caudal_medio_anual";"codigo_de_estacion";"sistema";"cuenca"
"NACIMIENTO";"NACIMIENTO";"FREY";"1993";"231.37";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1994";"277.3";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1995";"155.84";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1973";"8.02";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1974";"5.33";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1975";"5.45";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1976";"1.58";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1979";"9.45";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1980";"34.26";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1981";"10.94";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1982";"18.34";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1983";"5.48";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"FOFO CAHUEL";"FOFO CAHUEL";"CHICO";"1984";"0.09";"2245";"Sistema Río Chubut";"Cuencadel Río Chubut"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1976";"286.43";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1977";"366.17";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1978";"255.09";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1979";"298.34";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1980";"290.84";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1981";"276.75";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1982";"271.83";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1983";"224.42";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1984";"254.67";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1985";"310.59";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1986";"241.35";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1987";"205.51";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1988";"192.19";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1989";"227.43";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1990";"271.14";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1991";"232.26";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1992";"236.36";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1993";"290.53";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1994";"334.8";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1995";"298.57";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1996";"233.94";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1997";"289.04";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1998";"163.45";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"1999";"193.87";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2000";"228.08";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2001";"300.82";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2002";"236.31";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2003";"276.4";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2005";"342.28";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2006";"330.68";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2007";"209.32";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2008";"289.84";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2009";"292.99";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2010";"228.47";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2011";"188.94";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2013";"268.76";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2014";"244.1";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2015";"272.00";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2016";"112.59";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2019";"129.24";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"EMBALSE";"EMBALSE";"FUTALEUFÚ";"2020";"155.19";"2259";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1981";"23.45";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1982";"23.43";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1983";"8.3";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1984";"13.14";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1985";"26.75";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1986";"34.46";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1987";"17.67";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1988";"1.37";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1989";"4.34";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1990";"24.46";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1991";"20.00";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1992";"27.7";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1993";"28.29";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1994";"23.32";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1995";"33.82";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1996";"21.43";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1997";"29.91";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1998";"10.25";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"1999";"0.61";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2000";"5.35";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2001";"34.48";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2002";"42.81";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2003";"37.68";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2004";"32.76";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2005";"34.93";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2006";"46.4";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2007";"9.34";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2008";"26.49";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2009";"12.5";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2010";"21.44";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2011";"11.53";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2012";"8.29";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2013";"17.58";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2014";"13.00";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2015";"14.07";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2016";"1.06";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2017";"18.1";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2018";"15.96";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2019";"5.72";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"PUENTE CAMINO BUEN PASTO";"PUENTE CAMINO BUEN PASTO";"SENGUERR";"2020";"3.88";"2264";"Sistema Río Chubut";"Cuencadel Ríos Senguerr y Chico"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1970";"6.78";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1971";"8.77";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1972";"8.7";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1973";"6.98";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1974";"6.94";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1975";"7.55";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1976";"6.22";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1977";"7.48";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1978";"6.95";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1979";"7.14";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1993";"9.22";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1994";"7.87";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1995";"7.63";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1996";"4.41";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1997";"7.82";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1998";"3.38";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"1999";"9.48";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2000";"9.78";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2001";"9.51";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2002";"10.59";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2003";"7.5";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2004";"10.79";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2005";"9.56";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2006";"9.75";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2007";"6.84";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2008";"9.98";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2009";"9.99";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2010";"4.64";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2011";"5.01";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2012";"6.48";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2013";"4.19";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2014";"8.4";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2015";"9.66";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2016";"7.57";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2017";"8.03";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2018";"8.47";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2019";"8.38";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"NACIMIENTO";"NACIMIENTO";"ALTO CHUBUT";"2020";"6.19";"2267";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1982";"2.92";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1983";"0.95";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1984";"1.39";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1985";"0.76";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1986";"0.28";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1987";"1.07";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1988";"0.68";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1989";"0.35";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1990";"1.14";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1991";"4.05";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1992";"7.27";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1993";"3.08";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1994";"1.28";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1995";"1.19";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1996";"0.11";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1997";"2.08";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1998";"0.89";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"1999";"2.25";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2000";"1.9";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2001";"2.85";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2002";"1.9";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2003";"0.64";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2004";"2.61";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2005";"1.35";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2006";"1.23";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2007";"0.28";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2008";"0.31";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2009";"0.56";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2010";"0.16";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2011";"0.24";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2012";"0.34";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2013";"0.04";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2014";"0.09";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2015";"0.27";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2016";"1.33";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2017";"0.76";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2018";"0.79";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2019";"1.02";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"ÑORQUINCO";"ÑORQUINCO";"ÑORQUINCO";"2020";"0.84";"2278";"Sistema Río Chubut";"Cuencadel Río Chubut"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1990";"4.92";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1991";"1.99";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1992";"6.88";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1993";"5.82";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1994";"7.18";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1995";"7.15";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CORCOVADO";"CORCOVADO";"HUEMUL";"1996";"2.94";"2279";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
